"Key-Clé","CoAppNm","CoAppRoleCD","CoAppRoleEN","CoAppRoleFR","CoAppOrgID","CoAppOrgNm","ProvinceEN","ProvinceFR","CountryEN","PaysFR","FiscalYear-AnnéeFinancière"
817818,"Dubé, Laurette","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
528534,"Maunsell, Elizabeth","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
772779,"Penning, Margaret J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CABA","University of Victoria (British Columbia)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
675812,"Shanner, Laura","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
657672,"Sullivan, Michael J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
338189,"Gorey, Kevin M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEOA","University of Windsor (Ontario)","Ontario","Ontario","Canada","Canada","200304"
254684,"Hirdes, John P","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CENA","University of Waterloo (Ontario)","Ontario","Ontario","Canada","Canada","200304"
895180,"Holbrook, Anne M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
337329,"Boivin, Michel","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
42483,"Craig, Kenneth D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
309740,"O'Neil, John D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CACA","Simon Fraser University (Burnaby, B.C.)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
324100,"Piquette-Miller, Micheline R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
193905,"Grootendorst, Paul V","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
714642,"Evans, Robert G","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
597164,"Godin, Gaston","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
532829,"Messing, Karen","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFEB","Université du Québec à Montréal","Québec","Québec","Canada","Canada","200304"
354337,"Saigal, Saroj","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
886833,"Walter, Stephen D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
581126,"Bourgeault, Ivy L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
137018,"Brownell, Marni D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
114731,"Cunningham, John A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAH","Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale","Ontario","Ontario","Canada","Canada","200304"
295800,"Davis, Aileen M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADHD","University Health Network (Toronto)","Ontario","Ontario","Canada","Canada","200304"
69124,"Dumont, Serge","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
156610,"Dunn, James R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
445902,"Kaczorowski, Janusz A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
25463,"Keller, Heather H","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CENA","University of Waterloo (Ontario)","Ontario","Ontario","Canada","Canada","200304"
229421,"MacDonald, Tara","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
380575,"MacQueen, Glenda M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
907664,"Menec, Verena H","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
924068,"Missiuna, Cheryl A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
577427,"Paquet, Nicole","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
321944,"Phillips, Natalie A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFGA","Concordia University (Montreal, Quebec)/Université Concordia","Québec","Québec","Canada","Canada","200304"
449529,"Veenstra, Gerry D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
865085,"Veugelers, Paul J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
798927,"Weiler, Hope A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
422,"Wild, Cameron T","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
391404,"Vergnolle, Nathalie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADFX","INSERM (Toulouse)","Unknown/Inconnu","Unknown/Inconnu","France","France","200304"
634286,"Vergnolle, Nathalie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADFX","INSERM (Toulouse)","Unknown/Inconnu","Unknown/Inconnu","France","France","200304"
705932,"Seidman, Ernest G","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
883509,"Clark, William F","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
883509,"Shumak, Kenneth H","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
883509,"Rock, Gail","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADTH","Canadian Apheresis Group (Ottawa, Ontario)","Ontario","Ontario","Canada","Canada","200304"
883509,"Leblond, Pierre F","CO","Co-Investigator","Co-chercheur","CFCG","Hôpital du Saint-Sacrement (Québec)","Québec","Québec","Canada","Canada","200304"
883509,"Wells, George A","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
883509,"Anderson, David R","CO","Co-Investigator","Co-chercheur","AEIC","Queen Elizabeth II Health Sciences Centre (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
883509,"Salusinsky-Sternbach, Marion","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
883509,"Sutton, David M","CO","Co-Investigator","Co-chercheur","CEAE","Princess Margaret Cancer Centre (Toronto)","Ontario","Ontario","Canada","Canada","200304"
763752,"Wishart, David S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
217779,"Sasson, Zion","CO","Co-Investigator","Co-chercheur","CEAD","Sinai Health System (Toronto)","Ontario","Ontario","Canada","Canada","200304"
217779,"Dumesnil, Jean G","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
217779,"Giannoccaro, Peter J","CO","Co-Investigator","Co-chercheur","AECG","St. Peter's Hospital (Hamilton)","Ontario","Ontario","Canada","Canada","200304"
217779,"Tomlinson, Charles W","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
217779,"Chan, Kwan-Leung","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
217779,"Teo, Koon K","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
217779,"Koilpillai, Chris","CO","Co-Investigator","Co-chercheur","AEIC","Queen Elizabeth II Health Sciences Centre (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
217779,"Sanfilippo, Anthony J","CO","Co-Investigator","Co-chercheur","CPWC","Kingston General Hospital (Ontario)","Ontario","Ontario","Canada","Canada","200304"
217779,"Honos, George N","CO","Co-Investigator","Co-chercheur","ADWY","Centre hospitalier de l'Université de Montréal (CHUM)","Québec","Québec","Canada","Canada","200304"
217779,"Tam, James W","CO","Co-Investigator","Co-chercheur","CPVO","Health Sciences Centre (Winnipeg)","Manitoba","Manitoba","Canada","Canada","200304"
217779,"Cujec, Bibiana","CO","Co-Investigator","Co-chercheur","AAQQ","Walter C. Mackenzie Health Sciences Centre (Alberta)","Alberta","Alberta","Canada","Canada","200304"
217779,"Jue, John","CO","Co-Investigator","Co-chercheur","CAAE","Vancouver General Hospital","British Columbia","Colombie-Britannique","Canada","Canada","200304"
217779,"Joyner, Campbell D","CO","Co-Investigator","Co-chercheur","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
217779,"Turek, Michele","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
217779,"Sochowski, Randall A","CO","Co-Investigator","Co-chercheur","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
128449,"Renzi, Paolo M","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
128449,"Filep, Janos G","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
128449,"Blaise, Gilbert A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCD","Hôpital Notre-Dame (Montréal)","Québec","Québec","Canada","Canada","200304"
128449,"Maggisano, Robert","CO","Co-Investigator","Co-chercheur","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
148429,"Ginsberg, Jeffrey S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
255321,"Roy, Sophie","SUP","Supervisor","Directeur de recherche","INBK","Merck Frosst Canada Inc. (Quebec)","Québec","Québec","Canada","Canada","200304"
255321,"Roy, Sophie","SUP1","Primary Supervisor","Directeur principal","INBK","Merck Frosst Canada Inc. (Quebec)","Québec","Québec","Canada","Canada","200304"
255321,"Menard, Isabelle","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","INBK","Merck Frosst Canada Inc. (Quebec)","Québec","Québec","Canada","Canada","200304"
255321,"Gallouzi, Imed","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
470125,"Demers, Louise","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
470125,"Ducharme, Francine C","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
470125,"Wolfson, Christina M","CO","Co-Investigator","Co-chercheur","CFAC","Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill","Québec","Québec","Canada","Canada","200304"
470125,"Levesque, Louise","CO","Co-Investigator","Co-chercheur","CFCL","CIUSSS du Centre-Sud-de-l'Île-de-Montréal (Montréal, Québec)","Québec","Québec","Canada","Canada","200304"
